Data;Produto;Quantidade;Valor;Região
25/04/2024;Marcador;59;89.99;Mato Grosso
26/04/2024;Estojo;49;30.24;Alagoas
26/04/2024;Borracha;50;99.45;Ceará
26/04/2024;Borracha;64;79.6;Bahia
26/04/2024;Caneta;51;63.07;Amapá
26/04/2024;Borracha;52;175.77;Maranhão
26/04/2024;Borracha;36;97.25;Rio Grande do Norte
26/04/2024;Estojo;56;115.09;Pernambuco
26/04/2024;Agenda;42;96.27;Paraíba
26/04/2024;Caneta;6;73.59;Mato Grosso
26/04/2024;Agenda;99;141.87;Roraima
26/04/2024;Estojo;74;41.32;Alagoas
26/04/2024;Borracha;66;117.35;Rio Grande do Norte
26/04/2024;Borracha;7;150.05;Ceará
27/04/2024;Marcador;58;138.13;Rondônia
27/04/2024;Agenda;28;67.9;Rio Grande do Norte
27/04/2024;Agenda;6;6.13;Maranhão
27/04/2024;Régua;83;34.47;Pernambuco
27/04/2024;Estojo;5;123.34;Paraná
27/04/2024;Caderno;94;148.12;Santa Catarina
27/04/2024;Marcador;42;139.26;Amazonas
28/04/2024;Agenda;4;7.01;Acre
28/04/2024;Marcador;75;141.74;Roraima
28/04/2024;Lápis;29;89.29;Pernambuco
28/04/2024;Régua;14;7.92;Mato Grosso
28/04/2024;Lápis;55;79.65;Distrito Federal
28/04/2024;Borracha;72;26.44;Mato Grosso
28/04/2024;Estojo;81;134.94;Roraima
29/04/2024;Caderno;68;22.76;Santa Catarina
29/04/2024;Borracha;13;191.1;Maranhão
29/04/2024;Borracha;55;134.66;Santa Catarina
29/04/2024;Marcador;69;198.96;Mato Grosso
29/04/2024;Marcador;50;140.87;Alagoas
29/04/2024;Caderno;11;129.54;Pará
29/04/2024;Borracha;20;103.98;Distrito Federal
29/04/2024;Caderno;13;85.93;Mato Grosso do Sul
29/04/2024;Borracha;47;48.96;Acre
29/04/2024;Régua;97;165.08;Distrito Federal
30/04/2024;Marcador;86;20.75;Paraíba
30/04/2024;Borracha;13;40.62;Bahia
30/04/2024;Agenda;76;102.48;Paraná
30/04/2024;Lápis;7;13.9;Pará
30/04/2024;Estojo;23;157.9;Distrito Federal
30/04/2024;Marcador;17;196.4;Rio Grande do Norte
01/05/2024;Lápis;45;185.39;Paraíba
01/05/2024;Estojo;81;129;Rio Grande do Sul
01/05/2024;Borracha;8;180.51;Paraíba
01/05/2024;Agenda;50;30.17;Paraíba
01/05/2024;Marcador;51;169.27;Tocantins
01/05/2024;Marcador;62;69.53;Acre
01/05/2024;Borracha;29;62.54;Tocantins
02/05/2024;Lápis;12;37.96;Pará
02/05/2024;Caderno;71;171.03;Paraná
02/05/2024;Estojo;68;192.42;Rondônia
02/05/2024;Caderno;81;21.86;Tocantins
02/05/2024;Marcador;20;17.47;Minas Gerais
02/05/2024;Lápis;10;84.58;Pernambuco
02/05/2024;Agenda;42;113.88;Roraima
02/05/2024;Estojo;78;91.51;Mato Grosso do Sul
02/05/2024;Borracha;3;75.83;Rio de Janeiro
03/05/2024;Agenda;26;6.81;Ceará
03/05/2024;Caderno;16;80.65;Bahia
03/05/2024;Caneta;89;15.68;Acre
03/05/2024;Caderno;28;118.73;Sergipe
03/05/2024;Régua;36;87.34;Sergipe
03/05/2024;Caneta;21;18.07;Espírito Santo
03/05/2024;Régua;100;111.23;Mato Grosso
03/05/2024;Caneta;33;175.25;Alagoas
03/05/2024;Caneta;33;49.8;Rio de Janeiro
03/05/2024;Agenda;92;148.65;Minas Gerais
03/05/2024;Agenda;92;13.32;Mato Grosso do Sul
03/05/2024;Lápis;85;78.12;São Paulo
03/05/2024;Marcador;70;180;Amazonas
04/05/2024;Estojo;52;146.09;Mato Grosso
04/05/2024;Agenda;31;123.67;Paraná
04/05/2024;Caneta;92;32.77;Paraná
04/05/2024;Borracha;19;26.44;Amazonas
04/05/2024;Marcador;11;192.81;Pará
04/05/2024;Caneta;27;125.27;São Paulo
05/05/2024;Caderno;8;177.51;Pará
05/05/2024;Régua;33;11.11;Mato Grosso do Sul
05/05/2024;Caneta;21;66.46;Alagoas
05/05/2024;Agenda;32;33.06;Pernambuco
05/05/2024;Marcador;8;151.26;Paraíba
05/05/2024;Régua;22;73.25;Bahia
06/05/2024;Marcador;89;87.34;Ceará
06/05/2024;Estojo;21;48.6;Piauí
06/05/2024;Lápis;88;111.96;Rondônia
06/05/2024;Caneta;6;92.09;Sergipe
06/05/2024;Lápis;69;16.09;Mato Grosso
06/05/2024;Marcador;28;106.84;Pernambuco
06/05/2024;Agenda;22;189.21;Santa Catarina
06/05/2024;Marcador;10;106.79;Paraíba
07/05/2024;Lápis;97;51.42;Mato Grosso do Sul
07/05/2024;Agenda;82;197.05;Piauí
07/05/2024;Régua;9;134.6;Rondônia
07/05/2024;Lápis;21;91.94;Rio Grande do Sul
07/05/2024;Caneta;24;15.33;Paraíba
07/05/2024;Marcador;70;22.96;Minas Gerais
08/05/2024;Estojo;66;146.54;Espírito Santo
08/05/2024;Lápis;36;17.21;Minas Gerais
08/05/2024;Agenda;3;10.3;Paraíba
08/05/2024;Estojo;50;146.09;Mato Grosso do Sul
08/05/2024;Caderno;23;145.48;Rio de Janeiro
08/05/2024;Régua;7;166.89;Tocantins
08/05/2024;Agenda;63;64.09;Sergipe
08/05/2024;Régua;85;107.7;Ceará
09/05/2024;Régua;56;105.54;Tocantins
09/05/2024;Caderno;29;79.03;Mato Grosso
09/05/2024;Estojo;61;196.02;São Paulo
09/05/2024;Marcador;31;35.83;Piauí
09/05/2024;Estojo;100;149.35;Maranhão
09/05/2024;Régua;87;109.65;Distrito Federal
09/05/2024;Caneta;87;121.7;São Paulo
09/05/2024;Agenda;57;173.48;Alagoas
09/05/2024;Caneta;61;145.49;Espírito Santo
10/05/2024;Marcador;23;187.74;Maranhão
10/05/2024;Agenda;49;23.51;Roraima
10/05/2024;Caderno;85;127.41;Minas Gerais
10/05/2024;Régua;16;172.71;Amapá
10/05/2024;Caneta;36;130.18;Rio de Janeiro
10/05/2024;Caderno;78;171.49;Piauí
10/05/2024;Borracha;38;137.24;Distrito Federal
10/05/2024;Marcador;57;127.85;Rio de Janeiro
10/05/2024;Marcador;66;68.19;Sergipe
11/05/2024;Régua;8;131.74;Rio Grande do Norte
11/05/2024;Marcador;100;195.94;Pernambuco
11/05/2024;Marcador;22;189.56;Ceará
11/05/2024;Lápis;49;52.96;Mato Grosso do Sul
11/05/2024;Lápis;19;181.26;Tocantins
11/05/2024;Lápis;81;102.61;Bahia
11/05/2024;Borracha;25;186.04;Rondônia
11/05/2024;Agenda;27;72.29;Minas Gerais
11/05/2024;Marcador;61;44.19;Tocantins
11/05/2024;Lápis;26;99.72;Maranhão
11/05/2024;Marcador;89;134.58;Paraíba
11/05/2024;Marcador;53;183.66;Amapá
11/05/2024;Agenda;73;190.97;Amazonas
12/05/2024;Marcador;52;97.84;Pará
12/05/2024;Lápis;15;177.27;Tocantins
12/05/2024;Régua;23;94.78;Amapá
12/05/2024;Estojo;12;28.71;Mato Grosso
12/05/2024;Régua;27;69.37;Paraná
12/05/2024;Borracha;23;63.13;Acre
12/05/2024;Lápis;96;82.03;Minas Gerais
12/05/2024;Borracha;58;10.33;Pernambuco
12/05/2024;Estojo;81;180.98;Santa Catarina
13/05/2024;Agenda;74;57.38;Tocantins
13/05/2024;Marcador;9;149.96;Amapá
13/05/2024;Marcador;56;133.36;Bahia
13/05/2024;Régua;50;103.92;Mato Grosso
13/05/2024;Caneta;63;18.92;Sergipe
13/05/2024;Caderno;50;14.86;Goiás
13/05/2024;Régua;82;98.16;Mato Grosso do Sul
13/05/2024;Caneta;2;167.21;Acre
13/05/2024;Marcador;78;14.51;Pará
13/05/2024;Marcador;96;112.31;Rio de Janeiro
13/05/2024;Lápis;51;167.6;São Paulo
13/05/2024;Lápis;21;193.34;Roraima
13/05/2024;Caderno;8;182.29;Rio Grande do Norte
13/05/2024;Borracha;12;178.53;Pernambuco
14/05/2024;Agenda;7;139.91;Ceará
14/05/2024;Borracha;57;96.47;Rio Grande do Sul
14/05/2024;Régua;93;108.23;Piauí
14/05/2024;Agenda;8;43.37;Roraima
14/05/2024;Agenda;97;53.52;Amapá
14/05/2024;Estojo;46;14.4;Minas Gerais
14/05/2024;Agenda;24;117.52;Roraima
15/05/2024;Marcador;7;26.59;Piauí
15/05/2024;Agenda;50;127.67;Pernambuco
15/05/2024;Borracha;55;17.2;Amapá
15/05/2024;Agenda;69;105.61;Amazonas
15/05/2024;Lápis;90;159.37;Rio de Janeiro
15/05/2024;Estojo;52;46.67;Pernambuco
15/05/2024;Marcador;17;65.85;Rio Grande do Norte
15/05/2024;Borracha;38;155.16;Roraima
15/05/2024;Agenda;43;171.05;Acre
15/05/2024;Agenda;12;131.52;Paraíba
15/05/2024;Marcador;4;161.74;Piauí
15/05/2024;Borracha;14;148.15;Paraíba
16/05/2024;Marcador;71;181.65;Rio Grande do Sul
16/05/2024;Marcador;31;39.05;Rondônia
16/05/2024;Estojo;68;189.02;Goiás
16/05/2024;Régua;58;74.35;Minas Gerais
16/05/2024;Caderno;53;30.06;Rondônia
16/05/2024;Estojo;62;149.79;São Paulo
16/05/2024;Borracha;1;183.02;Acre
17/05/2024;Marcador;100;102.45;Sergipe
17/05/2024;Borracha;53;15.77;Pará
17/05/2024;Estojo;82;160.99;Amazonas
17/05/2024;Agenda;49;113.99;Rio Grande do Sul
17/05/2024;Marcador;39;146.82;Mato Grosso
17/05/2024;Régua;26;56.73;Goiás
17/05/2024;Borracha;34;49.46;Amazonas
17/05/2024;Caneta;71;75.16;Amazonas
17/05/2024;Lápis;69;189.26;Roraima
17/05/2024;Marcador;71;13.59;Ceará
17/05/2024;Agenda;7;127.08;Acre
17/05/2024;Régua;66;91.75;Paraíba
17/05/2024;Régua;92;159.57;Amapá
17/05/2024;Marcador;76;106.91;Rio de Janeiro
18/05/2024;Marcador;94;122.89;Maranhão
18/05/2024;Agenda;3;189.66;Santa Catarina
18/05/2024;Estojo;85;8.41;Amapá
18/05/2024;Agenda;22;44.3;Distrito Federal
18/05/2024;Régua;54;193.72;Amapá
18/05/2024;Régua;26;142.37;Ceará
19/05/2024;Lápis;42;84;Santa Catarina
19/05/2024;Marcador;5;186.52;Roraima
19/05/2024;Caneta;40;160.16;Acre
19/05/2024;Marcador;94;98.26;São Paulo
19/05/2024;Estojo;71;104.3;Mato Grosso
20/05/2024;Marcador;96;63.94;Espírito Santo
20/05/2024;Borracha;29;142.97;Mato Grosso
20/05/2024;Caneta;30;128.14;Mato Grosso
20/05/2024;Estojo;29;31.87;Paraná
20/05/2024;Caneta;64;118.61;Maranhão
20/05/2024;Lápis;52;61.39;Espírito Santo
20/05/2024;Lápis;95;41.18;Mato Grosso do Sul
20/05/2024;Régua;99;34.39;Mato Grosso do Sul
20/05/2024;Agenda;97;118.77;Santa Catarina
20/05/2024;Borracha;38;39.35;Paraíba
20/05/2024;Caneta;93;195.66;São Paulo
20/05/2024;Estojo;72;20.26;Minas Gerais
20/05/2024;Marcador;32;70.69;Mato Grosso
21/05/2024;Caneta;94;101.18;Santa Catarina
21/05/2024;Borracha;78;136.9;Mato Grosso do Sul
21/05/2024;Caderno;53;150.61;Paraíba
21/05/2024;Lápis;41;184.91;Pará
21/05/2024;Agenda;25;119.83;Acre
21/05/2024;Lápis;75;18.68;Distrito Federal
21/05/2024;Borracha;53;145.44;Tocantins
21/05/2024;Caderno;9;51.59;Ceará
21/05/2024;Caneta;69;14.74;Rio Grande do Sul
21/05/2024;Estojo;46;137.41;Minas Gerais
21/05/2024;Marcador;42;50.86;Ceará
21/05/2024;Caderno;1;105.04;Rondônia
21/05/2024;Borracha;77;186.33;Amazonas
21/05/2024;Marcador;50;123.96;Espírito Santo
21/05/2024;Estojo;84;108.87;Sergipe
22/05/2024;Borracha;20;26.56;Pernambuco
22/05/2024;Marcador;33;196.12;Santa Catarina
22/05/2024;Régua;30;176.88;Rio de Janeiro
22/05/2024;Marcador;31;168.06;Roraima
22/05/2024;Lápis;88;154.06;Piauí
22/05/2024;Lápis;96;153.13;Mato Grosso
22/05/2024;Régua;65;76.93;Distrito Federal
22/05/2024;Caneta;15;44.72;Piauí
22/05/2024;Lápis;76;6.77;Tocantins
23/05/2024;Borracha;79;84.85;Tocantins
23/05/2024;Caneta;75;58.4;Ceará
23/05/2024;Agenda;18;195.52;Acre
23/05/2024;Lápis;97;115.47;Minas Gerais
23/05/2024;Marcador;23;70.43;Sergipe
23/05/2024;Caneta;99;43.18;Sergipe
23/05/2024;Agenda;87;43.21;Pernambuco
23/05/2024;Borracha;71;97.67;Rio de Janeiro
23/05/2024;Caderno;61;90.65;Amapá
23/05/2024;Agenda;45;39.93;Rondônia
23/05/2024;Caneta;79;76.41;Pernambuco
23/05/2024;Borracha;37;135.61;Acre
24/05/2024;Régua;38;40.01;Amazonas
24/05/2024;Régua;95;100.99;Tocantins
24/05/2024;Régua;79;13.42;Tocantins
24/05/2024;Caderno;81;38.11;Bahia
24/05/2024;Régua;6;90.88;Paraná
25/05/2024;Borracha;79;32.99;Rio Grande do Norte
25/05/2024;Caderno;87;125.01;Rondônia
25/05/2024;Marcador;18;149.37;Rondônia
25/05/2024;Estojo;27;118.36;Acre
25/05/2024;Borracha;73;24.04;Amazonas
25/05/2024;Lápis;71;105.14;São Paulo
25/05/2024;Estojo;55;124.72;Paraná
25/05/2024;Régua;79;28.04;São Paulo
25/05/2024;Marcador;72;67.49;Maranhão
25/05/2024;Caneta;72;135.46;Acre
25/05/2024;Caderno;44;22.04;Espírito Santo
25/05/2024;Marcador;4;143.43;Paraná
25/05/2024;Caneta;41;86.15;Paraná
25/05/2024;Marcador;23;77.56;Rondônia
25/05/2024;Régua;74;53.88;Tocantins
26/05/2024;Marcador;98;155.86;Paraíba
26/05/2024;Lápis;82;14.59;Rio Grande do Norte
26/05/2024;Caderno;48;132.96;Bahia
26/05/2024;Borracha;94;55.33;Santa Catarina
26/05/2024;Borracha;21;16.75;Sergipe
27/05/2024;Régua;92;199.13;Mato Grosso do Sul
27/05/2024;Agenda;20;30.36;Minas Gerais
27/05/2024;Borracha;32;17.68;Mato Grosso
27/05/2024;Estojo;66;146.98;Rio Grande do Norte
27/05/2024;Caneta;59;54.95;Santa Catarina
27/05/2024;Borracha;83;44.31;Tocantins
27/05/2024;Régua;33;193.72;Mato Grosso
27/05/2024;Lápis;65;56.11;Goiás
28/05/2024;Régua;82;84.43;Paraíba
28/05/2024;Borracha;69;163.17;Roraima
28/05/2024;Lápis;34;65.27;Tocantins
28/05/2024;Lápis;94;159.83;Tocantins
28/05/2024;Agenda;19;76.47;Piauí
28/05/2024;Borracha;90;87.99;Santa Catarina
29/05/2024;Régua;73;26.7;Bahia
29/05/2024;Agenda;76;111.46;Ceará
29/05/2024;Caderno;15;115.23;São Paulo
29/05/2024;Régua;8;174.29;São Paulo
29/05/2024;Caneta;22;90.42;Rio Grande do Norte
30/05/2024;Caneta;88;128.57;Roraima
30/05/2024;Caderno;59;120.93;Maranhão
30/05/2024;Agenda;94;128;Roraima
30/05/2024;Borracha;80;63.77;Pernambuco
30/05/2024;Marcador;15;40.41;Acre
30/05/2024;Agenda;66;128.29;Minas Gerais
30/05/2024;Caneta;87;85.77;Rondônia
30/05/2024;Borracha;55;101.23;Piauí
30/05/2024;Estojo;49;97.35;Pernambuco
30/05/2024;Caneta;56;149.25;Amazonas
30/05/2024;Lápis;95;88.15;Pará
30/05/2024;Marcador;63;12.94;São Paulo
31/05/2024;Agenda;96;193.79;Ceará
31/05/2024;Agenda;73;84.1;Santa Catarina
31/05/2024;Régua;97;189.33;Mato Grosso
31/05/2024;Caderno;15;184.16;Pará
31/05/2024;Estojo;84;81.43;Pernambuco
31/05/2024;Borracha;47;129.11;Ceará
31/05/2024;Caderno;71;82.06;Acre
31/05/2024;Caneta;75;11.42;Pará
31/05/2024;Lápis;61;111.58;Paraíba
01/06/2024;Régua;44;33.97;Tocantins
01/06/2024;Régua;44;62.81;Espírito Santo
01/06/2024;Lápis;60;91.17;Paraíba
01/06/2024;Caneta;22;134.42;Maranhão
01/06/2024;Estojo;1;151.77;Sergipe
01/06/2024;Borracha;83;119.82;Bahia
01/06/2024;Caneta;6;176.68;Bahia
01/06/2024;Caneta;89;52.51;Rondônia
01/06/2024;Lápis;27;112.92;Bahia
02/06/2024;Régua;59;48.82;São Paulo
02/06/2024;Agenda;36;166.17;Mato Grosso do Sul
02/06/2024;Caderno;63;176.5;São Paulo
02/06/2024;Lápis;98;198.37;São Paulo
02/06/2024;Estojo;81;83.39;Mato Grosso do Sul
02/06/2024;Lápis;6;189.13;Sergipe
02/06/2024;Régua;47;96.45;Roraima
03/06/2024;Caneta;16;94.2;Espírito Santo
03/06/2024;Lápis;16;137.65;São Paulo
03/06/2024;Régua;12;147;Minas Gerais
03/06/2024;Lápis;62;129.11;Rio Grande do Norte
03/06/2024;Agenda;48;62.09;Alagoas
03/06/2024;Caneta;53;140.77;Alagoas
04/06/2024;Borracha;54;198.09;Rio Grande do Norte
04/06/2024;Régua;77;136.4;São Paulo
04/06/2024;Régua;48;12.83;Pará
04/06/2024;Régua;89;191.39;Minas Gerais
04/06/2024;Régua;63;194.58;Mato Grosso do Sul
04/06/2024;Marcador;82;139.62;Distrito Federal
04/06/2024;Caneta;24;128.99;Pará
04/06/2024;Lápis;27;180.04;Acre
04/06/2024;Marcador;32;39.11;Rio Grande do Sul
04/06/2024;Lápis;24;187.75;Rondônia
04/06/2024;Caderno;100;23.24;Mato Grosso
04/06/2024;Borracha;64;141.26;Rio de Janeiro
04/06/2024;Régua;49;28.09;Piauí
04/06/2024;Caderno;44;72.33;Pernambuco
04/06/2024;Caneta;77;165.66;Ceará
05/06/2024;Estojo;61;188.3;Roraima
05/06/2024;Caderno;76;156.86;Rio Grande do Sul
05/06/2024;Borracha;71;44;Minas Gerais
05/06/2024;Caneta;46;177.45;Alagoas
05/06/2024;Estojo;42;174.98;Ceará
05/06/2024;Lápis;52;124.41;Pernambuco
06/06/2024;Marcador;26;109.88;Ceará
06/06/2024;Régua;54;41.64;Mato Grosso
06/06/2024;Caderno;40;161.91;Rio Grande do Norte
06/06/2024;Borracha;86;161.37;Bahia
06/06/2024;Lápis;18;174.57;Rio Grande do Norte
06/06/2024;Borracha;62;159.83;Piauí
06/06/2024;Lápis;34;94.12;Mato Grosso do Sul
06/06/2024;Caneta;87;199.12;Amazonas
06/06/2024;Borracha;100;66.84;São Paulo
06/06/2024;Caderno;51;92.62;Rio de Janeiro
07/06/2024;Lápis;21;26.49;Sergipe
07/06/2024;Marcador;59;198.66;Acre
07/06/2024;Régua;23;35.38;Pará
07/06/2024;Caneta;41;111.42;Maranhão
07/06/2024;Borracha;81;119.38;Rondônia
07/06/2024;Lápis;50;51.25;Minas Gerais
07/06/2024;Lápis;17;100.67;Paraíba
07/06/2024;Régua;8;71.54;Espírito Santo
07/06/2024;Lápis;18;111.56;Amapá
08/06/2024;Lápis;51;117.95;Acre
08/06/2024;Marcador;76;37.1;Piauí
08/06/2024;Marcador;39;88.47;Bahia
08/06/2024;Agenda;1;198.94;Sergipe
08/06/2024;Caderno;13;56.73;Paraíba
08/06/2024;Caneta;80;154.09;Mato Grosso do Sul
08/06/2024;Régua;31;191.84;Rio Grande do Sul
08/06/2024;Borracha;29;101.65;Amazonas
08/06/2024;Agenda;51;172.8;Paraíba
08/06/2024;Caderno;65;189.57;Amapá
08/06/2024;Régua;15;158.44;Sergipe
09/06/2024;Borracha;39;64.83;Goiás
09/06/2024;Marcador;22;77.6;Piauí
09/06/2024;Caderno;20;141.22;Alagoas
09/06/2024;Régua;63;100.93;Sergipe
09/06/2024;Marcador;84;184.88;Alagoas
09/06/2024;Estojo;37;52.21;Roraima
09/06/2024;Caderno;95;76.71;Maranhão
09/06/2024;Caneta;20;43.35;Distrito Federal
09/06/2024;Agenda;94;107.74;Alagoas
09/06/2024;Borracha;93;87.07;Pernambuco
09/06/2024;Caneta;23;155.12;Goiás
10/06/2024;Lápis;89;81.53;Rio Grande do Sul
10/06/2024;Lápis;65;138.26;Pará
10/06/2024;Estojo;63;33.05;São Paulo
10/06/2024;Agenda;90;46.17;Bahia
10/06/2024;Régua;48;187.57;Amazonas
10/06/2024;Marcador;2;11.25;Sergipe
11/06/2024;Agenda;45;52.27;Goiás
11/06/2024;Caderno;34;167.61;Bahia
11/06/2024;Estojo;23;117.73;São Paulo
11/06/2024;Estojo;58;27.97;Rio Grande do Sul
11/06/2024;Borracha;99;184;Rio de Janeiro
11/06/2024;Estojo;79;187.06;Paraíba
11/06/2024;Régua;83;109.45;Tocantins
11/06/2024;Caderno;7;52.03;Roraima
12/06/2024;Agenda;9;48.81;Acre
12/06/2024;Lápis;83;47.91;Rio Grande do Norte
12/06/2024;Lápis;99;32.22;Amapá
12/06/2024;Caderno;88;48.48;Santa Catarina
12/06/2024;Agenda;81;173.63;Pará
12/06/2024;Marcador;73;8.74;Sergipe
12/06/2024;Lápis;32;105.26;Rio Grande do Sul
12/06/2024;Caderno;68;122.21;Rondônia
12/06/2024;Estojo;17;183.22;Paraíba
12/06/2024;Marcador;47;6.78;Amapá
12/06/2024;Caderno;3;17.78;Santa Catarina
12/06/2024;Marcador;6;192.08;Paraíba
12/06/2024;Lápis;90;79.78;Paraíba
13/06/2024;Caderno;16;135.23;Minas Gerais
13/06/2024;Lápis;67;87.11;Paraná
13/06/2024;Borracha;90;160.91;Paraná
13/06/2024;Marcador;71;13.65;Espírito Santo
13/06/2024;Estojo;76;133.56;Rondônia
13/06/2024;Régua;28;102.7;Ceará
13/06/2024;Caderno;10;196.26;Pará
14/06/2024;Régua;35;72.84;Rondônia
14/06/2024;Estojo;51;196.2;Rio Grande do Sul
14/06/2024;Borracha;55;48.65;Roraima
14/06/2024;Estojo;13;71.33;Distrito Federal
14/06/2024;Caneta;77;151.25;Maranhão
14/06/2024;Marcador;23;170.9;Alagoas
14/06/2024;Marcador;93;193.53;Acre
14/06/2024;Lápis;15;64.09;Goiás
14/06/2024;Lápis;93;96.21;Acre
14/06/2024;Agenda;62;199.35;Distrito Federal
14/06/2024;Régua;52;63.59;Rio de Janeiro
14/06/2024;Caneta;60;24.99;Roraima
14/06/2024;Caderno;81;48.62;Minas Gerais
14/06/2024;Marcador;24;52.18;Paraná
14/06/2024;Estojo;28;175.12;Goiás
15/06/2024;Marcador;11;54.47;Alagoas
15/06/2024;Marcador;20;133.39;Piauí
15/06/2024;Marcador;82;74.95;Minas Gerais
15/06/2024;Régua;3;21.22;Bahia
15/06/2024;Régua;47;6.44;Ceará
15/06/2024;Estojo;44;28.46;Pernambuco
15/06/2024;Lápis;37;12.37;Amapá
15/06/2024;Caneta;34;133.11;Tocantins
15/06/2024;Agenda;2;6.35;São Paulo
15/06/2024;Régua;19;164.29;Tocantins
15/06/2024;Marcador;79;72.44;Rio de Janeiro
15/06/2024;Estojo;31;81.98;Rondônia
15/06/2024;Marcador;84;101.02;Goiás
16/06/2024;Agenda;99;162.17;Pará
16/06/2024;Agenda;36;72.5;Alagoas
16/06/2024;Caderno;71;88.22;Mato Grosso
16/06/2024;Caderno;97;151.59;Maranhão
16/06/2024;Agenda;6;52.46;Acre
16/06/2024;Lápis;37;156.16;Ceará
16/06/2024;Lápis;59;138.78;Goiás
16/06/2024;Caderno;100;90.11;Sergipe
16/06/2024;Lápis;37;156.97;Pernambuco
16/06/2024;Caderno;9;185.04;Mato Grosso
16/06/2024;Agenda;70;178.48;Sergipe
16/06/2024;Régua;26;122.79;Tocantins
17/06/2024;Marcador;54;124.77;Piauí
17/06/2024;Caderno;18;117.67;Amapá
17/06/2024;Lápis;82;133.32;Rio Grande do Norte
17/06/2024;Borracha;9;82.86;Tocantins
17/06/2024;Caneta;64;22.09;Piauí
17/06/2024;Agenda;68;198.78;Acre
17/06/2024;Agenda;24;62.04;Tocantins
17/06/2024;Lápis;66;15.21;Maranhão
17/06/2024;Lápis;94;67.72;Paraíba
17/06/2024;Estojo;92;99.36;Paraná
17/06/2024;Caneta;68;132.85;Pernambuco
18/06/2024;Agenda;12;142;Pernambuco
18/06/2024;Caneta;65;11.38;Paraná
18/06/2024;Borracha;12;42.91;Tocantins
18/06/2024;Agenda;59;127.79;Roraima
18/06/2024;Caderno;88;191.73;Rio Grande do Norte
18/06/2024;Agenda;61;102.36;Paraná
18/06/2024;Estojo;62;126.44;Amapá
18/06/2024;Caneta;38;179.8;Acre
19/06/2024;Régua;50;181.04;Mato Grosso
19/06/2024;Agenda;12;15.1;Ceará
19/06/2024;Borracha;30;153.37;Rio de Janeiro
19/06/2024;Marcador;69;8.01;Espírito Santo
19/06/2024;Lápis;99;61.83;Distrito Federal
19/06/2024;Caderno;17;178.37;Sergipe
19/06/2024;Caneta;9;172.34;Pará
19/06/2024;Estojo;25;141.68;Amazonas
19/06/2024;Borracha;89;108.54;Alagoas
19/06/2024;Marcador;47;49.59;Rondônia
19/06/2024;Lápis;36;74.04;Bahia
20/06/2024;Caderno;98;138.45;Ceará
20/06/2024;Borracha;45;37.52;Rio Grande do Norte
20/06/2024;Lápis;97;11.56;São Paulo
20/06/2024;Lápis;82;164.37;Alagoas
20/06/2024;Caderno;96;9.74;Pernambuco
20/06/2024;Borracha;64;153.11;Distrito Federal
21/06/2024;Caneta;79;195.82;Bahia
21/06/2024;Borracha;23;178.97;Amapá
21/06/2024;Lápis;85;99.01;Distrito Federal
21/06/2024;Régua;66;41.06;Pará
21/06/2024;Agenda;49;129.71;Pará
21/06/2024;Borracha;98;98.06;Paraíba
21/06/2024;Estojo;6;44.16;Santa Catarina
22/06/2024;Agenda;100;26.25;Paraná
22/06/2024;Caderno;38;34.16;Sergipe
22/06/2024;Lápis;5;142.88;Bahia
22/06/2024;Agenda;66;190.55;Distrito Federal
22/06/2024;Caneta;61;125.26;São Paulo
22/06/2024;Estojo;35;148.49;Rio de Janeiro
22/06/2024;Marcador;70;28.15;Ceará
22/06/2024;Agenda;9;61.54;Amazonas
22/06/2024;Borracha;31;83.34;Goiás
22/06/2024;Lápis;62;149.97;Goiás
23/06/2024;Caneta;22;148.76;Mato Grosso
23/06/2024;Caderno;26;41.04;Rondônia
23/06/2024;Agenda;34;185.51;Paraíba
23/06/2024;Agenda;67;140.18;Minas Gerais
23/06/2024;Borracha;93;51.91;Mato Grosso do Sul
23/06/2024;Régua;94;172.31;Paraná
24/06/2024;Lápis;61;138.2;Acre
24/06/2024;Agenda;1;139.25;Paraná
24/06/2024;Régua;68;82.16;Paraíba
24/06/2024;Agenda;48;41.69;Piauí
24/06/2024;Estojo;71;79.32;Rio Grande do Sul
24/06/2024;Agenda;46;164.89;São Paulo
24/06/2024;Lápis;5;35.31;São Paulo
24/06/2024;Estojo;12;185.63;Goiás
24/06/2024;Agenda;13;179.11;Roraima
24/06/2024;Régua;71;99.06;Roraima
24/06/2024;Borracha;47;95.57;Rio Grande do Sul
25/06/2024;Lápis;13;166.17;Tocantins
25/06/2024;Caderno;1;75.87;Santa Catarina
25/06/2024;Agenda;65;116.04;Ceará
25/06/2024;Estojo;5;130.86;Piauí
25/06/2024;Lápis;34;112.47;Amapá
25/06/2024;Agenda;86;133.4;Rio Grande do Sul
25/06/2024;Caderno;60;173.48;Goiás
25/06/2024;Caderno;16;166.73;Mato Grosso
26/06/2024;Lápis;16;188.05;Amazonas
26/06/2024;Lápis;5;149.79;Minas Gerais
26/06/2024;Estojo;87;194.16;Amapá
26/06/2024;Régua;51;90.85;Minas Gerais
26/06/2024;Estojo;40;159.37;Pará
26/06/2024;Estojo;100;12.46;Sergipe
26/06/2024;Borracha;45;137.18;Paraíba
26/06/2024;Agenda;33;158.84;Rondônia
26/06/2024;Agenda;99;8.16;Pernambuco
26/06/2024;Marcador;56;73.45;São Paulo
