Data,Produto,Quantidade,Valor,Região
21/04/2024,Agenda,308,156.08,Rio Grande do Sul
21/04/2024,Borracha,989,841.28,Minas Gerais
21/04/2024,Caneta,500,218.95,Santa Catarina
22/04/2024,Borracha,525,408.25,Rio de Janeiro
22/04/2024,Caderno,6,3.04,Amazonas
22/04/2024,Borracha,599,216.07,São Paulo
22/04/2024,Borracha,822,346.41,Minas Gerais
22/04/2024,Lápis,176,73.11,Rio de Janeiro
23/04/2024,Lápis,369,153.93,Paraná
23/04/2024,Caneta,264,230.42,Paraná
23/04/2024,Lápis,75,46.85,Maranhão
23/04/2024,Borracha,48,12.94,Pernambuco
23/04/2024,Borracha,100,82.8,Maranhão
23/04/2024,Borracha,198,30.49,Mato Grosso do Sul
23/04/2024,Lápis,254,109.84,Minas Gerais
23/04/2024,Lápis,613,73.43,Minas Gerais
23/04/2024,Borracha,308,148.06,São Paulo
23/04/2024,Caderno,747,610.01,Minas Gerais
23/04/2024,Lápis,344,129.06,Santa Catarina
23/04/2024,Borracha,682,635.47,São Paulo
24/04/2024,Lápis,662,99.57,Espírito Santo
24/04/2024,Lápis,86,13.46,Sergipe
24/04/2024,Borracha,326,55.99,Paraná
24/04/2024,Caneta,43,5.14,Distrito Federal
24/04/2024,Caderno,372,230.73,Paraná
25/04/2024,Lápis,107,43.09,Rio Grande do Sul
25/04/2024,Borracha,807,547.71,Rio de Janeiro
25/04/2024,Lápis,265,92.46,Rio Grande do Sul
25/04/2024,Estojo,954,419.84,São Paulo
25/04/2024,Caderno,9,3.77,Amazonas
25/04/2024,Borracha,779,286.42,São Paulo
25/04/2024,Estojo,448,183.27,Minas Gerais
25/04/2024,Caderno,305,34.05,Minas Gerais
25/04/2024,Lápis,984,487.82,Rio de Janeiro
25/04/2024,Lápis,48,44.83,Mato Grosso
25/04/2024,Estojo,443,368.88,Espírito Santo
25/04/2024,Lápis,751,579.4,Minas Gerais
25/04/2024,Lápis,840,95.81,Minas Gerais
26/04/2024,Borracha,81,9.71,Paraíba
26/04/2024,Lápis,19,5.2,Pernambuco
26/04/2024,Borracha,980,898.77,Espírito Santo
26/04/2024,Lápis,92,77.48,Ceará
26/04/2024,Borracha,58,35.47,Santa Catarina
26/04/2024,Lápis,257,33.39,Santa Catarina
26/04/2024,Caneta,420,392.09,Rio Grande do Sul
27/04/2024,Lápis,126,16.9,Goiás
27/04/2024,Borracha,14,12.81,Amapá
27/04/2024,Borracha,435,407.87,Santa Catarina
27/04/2024,Borracha,474,150.95,Rio Grande do Sul
27/04/2024,Caderno,93,41.76,Goiás
27/04/2024,Borracha,191,140.72,Goiás
27/04/2024,Caderno,994,147.64,Espírito Santo
27/04/2024,Borracha,154,150.5,Rio de Janeiro
27/04/2024,Lápis,857,479.11,Rio de Janeiro
27/04/2024,Estojo,530,504.37,Rio de Janeiro
27/04/2024,Lápis,163,161.76,Rio Grande do Sul
27/04/2024,Caneta,360,217.2,São Paulo
27/04/2024,Caneta,309,54.03,Santa Catarina
27/04/2024,Borracha,494,179.12,Rio Grande do Sul
27/04/2024,Caderno,662,86.91,Espírito Santo
28/04/2024,Lápis,149,134.36,Minas Gerais
28/04/2024,Lápis,734,682.88,São Paulo
28/04/2024,Borracha,650,70.43,Rio de Janeiro
28/04/2024,Lápis,394,123.5,Minas Gerais
28/04/2024,Lápis,176,91.47,Rio Grande do Sul
28/04/2024,Borracha,26,25.05,Ceará
28/04/2024,Caneta,118,87.91,Distrito Federal
28/04/2024,Borracha,38,28.85,Ceará
28/04/2024,Lápis,39,15.78,Tocantins
28/04/2024,Estojo,142,20.2,Rio de Janeiro
28/04/2024,Lápis,362,57.08,Rio de Janeiro
29/04/2024,Lápis,115,108.41,São Paulo
29/04/2024,Borracha,43,32.4,Tocantins
29/04/2024,Caneta,835,497.1,São Paulo
29/04/2024,Borracha,200,121.19,Espírito Santo
29/04/2024,Agenda,449,352.97,Minas Gerais
29/04/2024,Caneta,373,196.92,Paraná
29/04/2024,Caneta,459,342.41,Espírito Santo
29/04/2024,Caneta,122,106.83,Paraná
29/04/2024,Lápis,434,389.26,Minas Gerais
29/04/2024,Estojo,281,96.43,Minas Gerais
29/04/2024,Caneta,346,335.97,Espírito Santo
30/04/2024,Caderno,403,95.13,Paraná
30/04/2024,Lápis,119,41.24,Goiás
30/04/2024,Caneta,58,33.87,Rio Grande do Sul
30/04/2024,Borracha,100,40.15,Bahia
30/04/2024,Caneta,707,365.2,Espírito Santo
01/05/2024,Caneta,890,113.81,Minas Gerais
01/05/2024,Lápis,51,2.93,Rio Grande do Sul
01/05/2024,Caderno,438,134.09,Rio Grande do Sul
01/05/2024,Caneta,110,36.0,Mato Grosso
01/05/2024,Caneta,81,31.05,Paraná
01/05/2024,Borracha,895,359.54,Rio de Janeiro
01/05/2024,Lápis,296,273.4,Rio de Janeiro
02/05/2024,Borracha,487,208.26,Rio de Janeiro
02/05/2024,Borracha,947,735.33,São Paulo
02/05/2024,Lápis,873,263.29,Minas Gerais
02/05/2024,Agenda,782,105.58,Rio de Janeiro
02/05/2024,Caderno,787,561.12,Rio de Janeiro
02/05/2024,Caderno,526,236.3,Espírito Santo
02/05/2024,Lápis,356,110.65,Rio Grande do Sul
02/05/2024,Lápis,81,18.74,Pernambuco
02/05/2024,Lápis,186,159.02,Paraná
02/05/2024,Borracha,950,727.77,Minas Gerais
02/05/2024,Caneta,41,19.82,Ceará
02/05/2024,Lápis,989,252.04,Rio de Janeiro
02/05/2024,Lápis,422,154.98,Rio de Janeiro
02/05/2024,Estojo,492,486.54,Paraná
02/05/2024,Lápis,735,108.68,Espírito Santo
03/05/2024,Borracha,783,307.48,São Paulo
03/05/2024,Caneta,441,158.0,Santa Catarina
03/05/2024,Caneta,699,509.23,São Paulo
03/05/2024,Caderno,218,162.02,Paraná
03/05/2024,Lápis,343,140.68,Santa Catarina
03/05/2024,Caneta,167,129.65,Minas Gerais
03/05/2024,Borracha,504,87.56,Espírito Santo
03/05/2024,Caderno,365,55.4,Espírito Santo
03/05/2024,Caneta,91,19.93,Distrito Federal
04/05/2024,Borracha,112,92.84,Espírito Santo
04/05/2024,Borracha,179,11.45,Paraná
04/05/2024,Lápis,97,90.26,Paraná
04/05/2024,Estojo,28,7.23,Paraíba
04/05/2024,Caderno,337,101.33,Rio de Janeiro
04/05/2024,Lápis,847,595.1,Espírito Santo
04/05/2024,Borracha,413,234.84,Minas Gerais
04/05/2024,Lápis,841,59.75,Espírito Santo
04/05/2024,Borracha,492,25.86,Santa Catarina
05/05/2024,Lápis,274,155.59,Espírito Santo
05/05/2024,Borracha,112,8.67,Minas Gerais
05/05/2024,Caderno,449,423.32,Santa Catarina
05/05/2024,Borracha,347,52.21,Rio de Janeiro
05/05/2024,Caneta,901,792.47,Minas Gerais
05/05/2024,Lápis,137,19.75,Goiás
05/05/2024,Lápis,190,58.67,Rio de Janeiro
05/05/2024,Caneta,372,359.97,Rio de Janeiro
05/05/2024,Lápis,425,83.78,São Paulo
05/05/2024,Lápis,363,252.2,Minas Gerais
05/05/2024,Lápis,461,443.49,Rio Grande do Sul
05/05/2024,Caneta,53,21.55,Paraná
05/05/2024,Caneta,312,301.18,Paraná
06/05/2024,Borracha,245,50.32,Santa Catarina
06/05/2024,Borracha,690,498.3,Rio de Janeiro
06/05/2024,Caneta,548,490.79,Minas Gerais
06/05/2024,Lápis,203,89.12,São Paulo
06/05/2024,Lápis,527,196.7,Rio de Janeiro
06/05/2024,Agenda,254,155.28,Espírito Santo
06/05/2024,Caneta,467,184.71,Rio Grande do Sul
06/05/2024,Lápis,446,332.62,São Paulo
07/05/2024,Estojo,183,113.08,Santa Catarina
07/05/2024,Borracha,192,48.04,Rio Grande do Sul
07/05/2024,Borracha,51,22.68,Rio Grande do Norte
07/05/2024,Caneta,739,677.94,São Paulo
07/05/2024,Borracha,309,191.15,Rio de Janeiro
07/05/2024,Borracha,830,223.61,Espírito Santo
07/05/2024,Borracha,747,271.57,Rio de Janeiro
08/05/2024,Borracha,69,59.31,Paraná
08/05/2024,Lápis,389,45.41,Rio Grande do Sul
08/05/2024,Caderno,31,1.95,Mato Grosso
08/05/2024,Borracha,177,107.03,Minas Gerais
08/05/2024,Borracha,481,32.53,São Paulo
08/05/2024,Lápis,254,93.77,Minas Gerais
09/05/2024,Borracha,648,595.16,São Paulo
09/05/2024,Borracha,316,212.45,Rio Grande do Sul
09/05/2024,Borracha,141,19.23,Rio Grande do Sul
09/05/2024,Caneta,261,72.22,Paraná
09/05/2024,Lápis,545,150.53,Minas Gerais
09/05/2024,Lápis,339,206.25,Rio Grande do Sul
09/05/2024,Caneta,146,46.53,Mato Grosso do Sul
09/05/2024,Caneta,176,155.24,Paraná
09/05/2024,Borracha,304,87.33,Santa Catarina
09/05/2024,Lápis,294,253.25,Espírito Santo
09/05/2024,Lápis,10,3.46,Piauí
09/05/2024,Caderno,383,293.68,Rio de Janeiro
09/05/2024,Caderno,761,579.96,São Paulo
10/05/2024,Lápis,46,14.76,Maranhão
10/05/2024,Lápis,320,31.47,São Paulo
10/05/2024,Borracha,675,407.01,São Paulo
10/05/2024,Borracha,58,20.97,Alagoas
10/05/2024,Borracha,466,180.22,Espírito Santo
10/05/2024,Lápis,69,37.24,Santa Catarina
10/05/2024,Estojo,159,12.99,Minas Gerais
10/05/2024,Lápis,220,138.44,Espírito Santo
10/05/2024,Borracha,540,422.82,Minas Gerais
10/05/2024,Caneta,759,513.66,Rio de Janeiro
10/05/2024,Lápis,445,65.53,Minas Gerais
10/05/2024,Borracha,166,30.29,Mato Grosso
10/05/2024,Lápis,194,100.37,Rio Grande do Sul
10/05/2024,Borracha,312,226.75,Paraná
10/05/2024,Borracha,372,101.95,Rio de Janeiro
11/05/2024,Lápis,223,32.42,Rio de Janeiro
11/05/2024,Caderno,450,394.43,Rio Grande do Sul
11/05/2024,Borracha,431,177.73,Espírito Santo
11/05/2024,Borracha,990,664.04,Rio de Janeiro
11/05/2024,Borracha,390,91.91,Santa Catarina
11/05/2024,Caderno,159,42.76,Goiás
11/05/2024,Caderno,10,1.34,Paraíba
11/05/2024,Lápis,156,144.4,Minas Gerais
11/05/2024,Borracha,324,249.84,Paraná
12/05/2024,Borracha,106,6.54,Rio de Janeiro
12/05/2024,Estojo,436,345.82,São Paulo
12/05/2024,Caneta,408,161.4,Rio de Janeiro
12/05/2024,Lápis,442,373.04,Rio Grande do Sul
12/05/2024,Caderno,875,764.3,Rio de Janeiro
12/05/2024,Caneta,138,48.67,Rio Grande do Sul
12/05/2024,Caneta,168,163.47,Espírito Santo
12/05/2024,Estojo,181,151.97,Santa Catarina
12/05/2024,Lápis,898,103.13,Espírito Santo
12/05/2024,Lápis,626,598.49,Minas Gerais
12/05/2024,Borracha,839,808.89,Espírito Santo
12/05/2024,Lápis,211,131.66,Minas Gerais
12/05/2024,Lápis,375,25.35,Rio Grande do Sul
13/05/2024,Borracha,467,71.38,Rio de Janeiro
13/05/2024,Borracha,409,353.05,Rio Grande do Sul
13/05/2024,Caneta,408,265.37,Santa Catarina
13/05/2024,Lápis,527,115.86,Minas Gerais
13/05/2024,Lápis,531,284.69,Rio de Janeiro
13/05/2024,Caderno,176,74.86,Rio Grande do Sul
13/05/2024,Caneta,477,418.94,Minas Gerais
13/05/2024,Borracha,111,53.05,Paraná
13/05/2024,Lápis,220,123.22,Espírito Santo
13/05/2024,Caneta,392,189.04,Paraná
13/05/2024,Caneta,142,64.38,Santa Catarina
14/05/2024,Caderno,716,232.31,Rio de Janeiro
14/05/2024,Borracha,120,76.23,Minas Gerais
14/05/2024,Caderno,825,597.88,Espírito Santo
14/05/2024,Lápis,786,526.01,Minas Gerais
14/05/2024,Lápis,129,114.36,Paraná
14/05/2024,Borracha,814,555.61,Minas Gerais
14/05/2024,Caderno,144,67.94,Santa Catarina
14/05/2024,Agenda,599,145.9,São Paulo
14/05/2024,Lápis,81,41.12,Goiás
14/05/2024,Caneta,185,181.72,Mato Grosso
14/05/2024,Caneta,49,21.53,Amapá
15/05/2024,Borracha,774,605.14,Espírito Santo
15/05/2024,Caneta,50,42.82,Maranhão
15/05/2024,Lápis,464,382.58,São Paulo
15/05/2024,Caneta,116,76.57,Rio de Janeiro
15/05/2024,Lápis,975,948.88,Minas Gerais
15/05/2024,Lápis,324,196.05,Rio Grande do Sul
15/05/2024,Lápis,259,251.73,Rio Grande do Sul
15/05/2024,Lápis,233,133.7,Paraná
15/05/2024,Borracha,673,119.41,Minas Gerais
15/05/2024,Caderno,33,18.87,Mato Grosso
15/05/2024,Estojo,455,156.12,Santa Catarina
15/05/2024,Caderno,815,389.5,Espírito Santo
15/05/2024,Caneta,588,42.65,Rio de Janeiro
16/05/2024,Borracha,127,54.44,Paraná
16/05/2024,Caneta,472,232.11,Rio Grande do Sul
16/05/2024,Borracha,187,170.49,Santa Catarina
16/05/2024,Lápis,151,90.75,Distrito Federal
16/05/2024,Caneta,400,297.67,Rio Grande do Sul
16/05/2024,Lápis,815,275.25,Rio de Janeiro
16/05/2024,Lápis,303,188.24,São Paulo
16/05/2024,Borracha,476,94.99,Paraná
16/05/2024,Lápis,33,23.6,Goiás
17/05/2024,Caneta,368,125.42,Santa Catarina
17/05/2024,Lápis,291,213.73,Rio Grande do Sul
17/05/2024,Borracha,229,89.73,Santa Catarina
17/05/2024,Caderno,179,141.45,Minas Gerais
17/05/2024,Agenda,619,39.0,Minas Gerais
17/05/2024,Caneta,29,8.12,Roraima
17/05/2024,Borracha,863,579.94,São Paulo
17/05/2024,Lápis,283,215.75,São Paulo
17/05/2024,Borracha,116,49.24,Rio de Janeiro
17/05/2024,Caneta,283,55.22,Espírito Santo
17/05/2024,Lápis,95,63.72,Santa Catarina
17/05/2024,Lápis,818,651.84,São Paulo
17/05/2024,Caneta,530,321.43,Minas Gerais
17/05/2024,Borracha,854,315.64,São Paulo
18/05/2024,Borracha,833,69.91,Minas Gerais
18/05/2024,Caderno,235,153.13,Paraná
18/05/2024,Borracha,263,241.66,Santa Catarina
18/05/2024,Caneta,350,277.67,Paraná
18/05/2024,Caneta,185,91.17,Mato Grosso do Sul
18/05/2024,Lápis,277,157.28,Espírito Santo
18/05/2024,Caderno,290,31.26,Espírito Santo
19/05/2024,Caderno,173,77.92,Paraná
19/05/2024,Agenda,388,308.7,Santa Catarina
19/05/2024,Lápis,28,20.71,Alagoas
19/05/2024,Lápis,395,46.53,Minas Gerais
19/05/2024,Caneta,65,14.53,Paraná
19/05/2024,Agenda,408,405.36,Paraná
19/05/2024,Caneta,412,410.09,Rio de Janeiro
19/05/2024,Borracha,731,117.13,Espírito Santo
19/05/2024,Lápis,49,16.35,Amazonas
19/05/2024,Lápis,275,132.61,Rio de Janeiro
19/05/2024,Borracha,668,539.66,Espírito Santo
19/05/2024,Borracha,305,104.61,Minas Gerais
20/05/2024,Lápis,204,21.77,Santa Catarina
20/05/2024,Lápis,463,331.74,Minas Gerais
20/05/2024,Lápis,773,594.37,Minas Gerais
20/05/2024,Borracha,402,386.89,Paraná
20/05/2024,Borracha,347,39.11,Rio Grande do Sul
20/05/2024,Lápis,379,194.12,São Paulo
20/05/2024,Lápis,838,516.95,Espírito Santo
21/05/2024,Borracha,358,344.48,Rio Grande do Sul
21/05/2024,Borracha,759,488.01,Minas Gerais
21/05/2024,Lápis,997,740.26,São Paulo
21/05/2024,Borracha,121,48.9,Goiás
21/05/2024,Borracha,266,129.38,Santa Catarina
21/05/2024,Lápis,42,15.46,Sergipe
21/05/2024,Lápis,147,130.63,Mato Grosso
21/05/2024,Agenda,772,464.73,Minas Gerais
21/05/2024,Caneta,261,187.53,Espírito Santo
21/05/2024,Caneta,447,117.84,São Paulo
22/05/2024,Caneta,308,60.61,Espírito Santo
22/05/2024,Caneta,175,57.78,Rio Grande do Sul
22/05/2024,Lápis,339,31.85,Rio Grande do Sul
22/05/2024,Lápis,80,69.04,Mato Grosso
22/05/2024,Estojo,295,156.73,Santa Catarina
22/05/2024,Estojo,233,95.32,Minas Gerais
22/05/2024,Estojo,53,49.85,Bahia
22/05/2024,Caderno,418,325.14,Paraná
22/05/2024,Estojo,737,232.59,Minas Gerais
22/05/2024,Borracha,88,36.58,Ceará
22/05/2024,Lápis,371,353.82,Paraná
22/05/2024,Caneta,69,28.33,Paraná
22/05/2024,Caneta,496,352.49,Espírito Santo
23/05/2024,Caneta,993,289.49,Rio de Janeiro
23/05/2024,Caneta,858,159.13,Minas Gerais
23/05/2024,Borracha,932,737.24,Espírito Santo
23/05/2024,Caneta,680,194.88,Rio de Janeiro
23/05/2024,Lápis,638,561.45,Rio de Janeiro
23/05/2024,Lápis,34,3.09,Tocantins
23/05/2024,Caderno,277,164.13,Rio de Janeiro
23/05/2024,Caderno,288,238.37,Rio de Janeiro
23/05/2024,Lápis,140,106.0,Espírito Santo
23/05/2024,Lápis,58,5.88,Paraná
23/05/2024,Caneta,640,281.79,Minas Gerais
23/05/2024,Lápis,277,46.8,Rio Grande do Sul
24/05/2024,Caderno,530,399.34,Espírito Santo
24/05/2024,Caderno,41,13.65,Rio Grande do Norte
24/05/2024,Lápis,674,620.67,Minas Gerais
24/05/2024,Borracha,834,200.64,Espírito Santo
24/05/2024,Lápis,85,69.92,Mato Grosso do Sul
24/05/2024,Caderno,47,26.59,Mato Grosso do Sul
24/05/2024,Caderno,210,208.21,Santa Catarina
25/05/2024,Caderno,241,49.26,Paraná
25/05/2024,Lápis,24,21.46,Maranhão
25/05/2024,Borracha,192,165.13,Rio de Janeiro
25/05/2024,Borracha,247,212.07,Rio de Janeiro
25/05/2024,Borracha,180,154.88,Rio Grande do Sul
25/05/2024,Caneta,25,22.77,Mato Grosso do Sul
25/05/2024,Borracha,128,60.17,Paraná
25/05/2024,Caneta,703,591.82,Minas Gerais
25/05/2024,Lápis,198,111.38,Mato Grosso do Sul
25/05/2024,Caneta,576,572.54,São Paulo
25/05/2024,Caneta,832,188.34,Espírito Santo
25/05/2024,Caneta,422,193.57,São Paulo
26/05/2024,Borracha,289,51.16,Santa Catarina
26/05/2024,Borracha,332,133.59,Santa Catarina
26/05/2024,Caderno,857,350.97,São Paulo
26/05/2024,Caderno,703,448.18,Espírito Santo
26/05/2024,Lápis,242,190.02,Paraná
26/05/2024,Lápis,440,289.4,Paraná
26/05/2024,Borracha,913,474.78,Minas Gerais
26/05/2024,Lápis,66,35.82,Rio Grande do Sul
26/05/2024,Lápis,16,4.06,Bahia
26/05/2024,Borracha,450,167.72,Rio Grande do Sul
26/05/2024,Lápis,64,38.54,Goiás
26/05/2024,Lápis,162,101.63,Rio de Janeiro
26/05/2024,Agenda,999,849.06,Espírito Santo
26/05/2024,Lápis,563,463.3,São Paulo
26/05/2024,Lápis,421,418.18,Rio Grande do Sul
27/05/2024,Borracha,407,336.43,Santa Catarina
27/05/2024,Caderno,424,29.72,Espírito Santo
27/05/2024,Lápis,311,291.34,São Paulo
27/05/2024,Agenda,155,71.39,Distrito Federal
27/05/2024,Caderno,197,49.54,Distrito Federal
27/05/2024,Caderno,35,19.98,Goiás
27/05/2024,Borracha,882,775.73,Minas Gerais
27/05/2024,Borracha,286,105.35,Minas Gerais
27/05/2024,Borracha,824,358.68,Minas Gerais
27/05/2024,Caderno,25,14.22,Bahia
27/05/2024,Caneta,136,10.87,Minas Gerais
27/05/2024,Estojo,69,17.47,Ceará
27/05/2024,Estojo,608,577.15,Espírito Santo
28/05/2024,Borracha,292,257.7,Rio Grande do Sul
28/05/2024,Estojo,104,65.34,Minas Gerais
28/05/2024,Caneta,100,32.27,Goiás
28/05/2024,Caneta,468,27.45,Paraná
28/05/2024,Lápis,445,56.28,Santa Catarina
28/05/2024,Lápis,52,23.49,Alagoas
28/05/2024,Borracha,150,111.81,Rio Grande do Sul
29/05/2024,Lápis,51,48.95,Rio Grande do Sul
29/05/2024,Caneta,235,182.84,Minas Gerais
29/05/2024,Caderno,142,97.99,Goiás
29/05/2024,Borracha,415,142.98,Santa Catarina
29/05/2024,Caneta,56,47.36,Alagoas
29/05/2024,Lápis,180,137.75,Santa Catarina
29/05/2024,Caneta,36,3.78,Goiás
29/05/2024,Caderno,601,584.61,Espírito Santo
29/05/2024,Borracha,298,171.72,Rio de Janeiro
29/05/2024,Lápis,699,505.02,Rio de Janeiro
29/05/2024,Agenda,350,26.7,São Paulo
29/05/2024,Borracha,764,334.6,Minas Gerais
30/05/2024,Caneta,257,198.37,Rio Grande do Sul
30/05/2024,Caneta,676,611.81,Espírito Santo
30/05/2024,Lápis,84,61.79,Distrito Federal
30/05/2024,Caneta,428,353.33,São Paulo
30/05/2024,Caneta,988,475.31,Espírito Santo
30/05/2024,Borracha,849,169.26,Minas Gerais
30/05/2024,Caneta,88,26.29,Paraná
31/05/2024,Borracha,321,213.31,Espírito Santo
31/05/2024,Caderno,495,238.64,Paraná
31/05/2024,Caneta,653,312.98,Espírito Santo
31/05/2024,Borracha,838,412.07,Minas Gerais
31/05/2024,Lápis,333,120.99,São Paulo
31/05/2024,Caneta,74,29.99,Santa Catarina
31/05/2024,Borracha,989,260.87,São Paulo
31/05/2024,Caneta,701,63.59,Rio de Janeiro
31/05/2024,Agenda,771,92.14,São Paulo
31/05/2024,Caneta,476,361.64,Santa Catarina
31/05/2024,Lápis,145,105.33,Rio de Janeiro
31/05/2024,Caderno,398,339.15,Minas Gerais
01/06/2024,Borracha,440,297.91,Paraná
01/06/2024,Borracha,684,596.37,São Paulo
01/06/2024,Estojo,240,48.89,Rio de Janeiro
01/06/2024,Lápis,237,55.47,Espírito Santo
01/06/2024,Borracha,100,14.23,Distrito Federal
01/06/2024,Lápis,128,74.98,Santa Catarina
01/06/2024,Caneta,201,139.02,São Paulo
01/06/2024,Caderno,956,98.18,Espírito Santo
02/06/2024,Lápis,151,140.88,Rio Grande do Sul
02/06/2024,Lápis,632,378.25,Rio de Janeiro
02/06/2024,Lápis,359,308.75,São Paulo
02/06/2024,Lápis,719,89.06,Minas Gerais
02/06/2024,Caneta,992,436.15,Minas Gerais
02/06/2024,Caneta,402,388.09,Paraná
02/06/2024,Caneta,10,9.68,Pará
02/06/2024,Caneta,499,99.49,Santa Catarina
03/06/2024,Caneta,137,102.64,Goiás
03/06/2024,Lápis,659,361.74,Rio de Janeiro
03/06/2024,Caneta,148,138.49,Mato Grosso
03/06/2024,Borracha,246,105.48,São Paulo
03/06/2024,Borracha,49,26.09,Mato Grosso do Sul
04/06/2024,Caneta,475,194.14,Minas Gerais
04/06/2024,Borracha,568,450.87,Minas Gerais
04/06/2024,Caderno,23,19.81,Amapá
04/06/2024,Caderno,308,68.02,Espírito Santo
04/06/2024,Lápis,139,44.45,Mato Grosso
05/06/2024,Caderno,442,252.08,Rio Grande do Sul
05/06/2024,Borracha,84,43.83,Santa Catarina
05/06/2024,Lápis,359,73.13,Santa Catarina
05/06/2024,Caderno,195,47.07,Mato Grosso
05/06/2024,Borracha,319,288.74,Espírito Santo
05/06/2024,Caneta,79,5.19,Santa Catarina
05/06/2024,Lápis,111,88.79,Santa Catarina
05/06/2024,Borracha,847,216.36,Espírito Santo
05/06/2024,Borracha,796,567.51,Rio de Janeiro
05/06/2024,Borracha,158,112.57,Espírito Santo
05/06/2024,Lápis,506,460.7,Minas Gerais
06/06/2024,Caneta,203,13.73,Rio Grande do Sul
06/06/2024,Caneta,98,94.21,Santa Catarina
06/06/2024,Lápis,371,178.51,Espírito Santo
06/06/2024,Caneta,716,658.16,Espírito Santo
06/06/2024,Agenda,286,160.23,Rio Grande do Sul
07/06/2024,Lápis,169,163.97,Espírito Santo
07/06/2024,Lápis,221,68.22,Paraná
07/06/2024,Lápis,351,102.27,Santa Catarina
07/06/2024,Caderno,231,27.04,Minas Gerais
07/06/2024,Agenda,134,40.96,Goiás
07/06/2024,Lápis,86,51.52,Distrito Federal
07/06/2024,Borracha,782,86.6,Minas Gerais
07/06/2024,Borracha,133,113.99,Mato Grosso do Sul
07/06/2024,Caneta,176,173.25,Mato Grosso do Sul
07/06/2024,Borracha,240,104.4,Minas Gerais
07/06/2024,Lápis,501,496.06,Minas Gerais
08/06/2024,Caneta,43,28.28,Goiás
08/06/2024,Borracha,360,248.55,São Paulo
08/06/2024,Lápis,249,172.31,São Paulo
08/06/2024,Lápis,56,34.71,Rio Grande do Sul
08/06/2024,Caderno,889,789.89,Rio de Janeiro
08/06/2024,Lápis,809,609.18,Minas Gerais
08/06/2024,Lápis,186,137.03,Paraná
08/06/2024,Caderno,650,204.7,São Paulo
08/06/2024,Lápis,183,23.85,São Paulo
08/06/2024,Caderno,362,105.86,Santa Catarina
09/06/2024,Lápis,462,284.03,Rio Grande do Sul
09/06/2024,Estojo,888,755.87,São Paulo
09/06/2024,Caderno,362,39.66,Minas Gerais
09/06/2024,Caderno,251,21.73,Rio Grande do Sul
09/06/2024,Borracha,336,112.56,Santa Catarina
09/06/2024,Agenda,37,19.06,Distrito Federal
09/06/2024,Caderno,30,22.55,Goiás
09/06/2024,Agenda,52,17.31,Bahia
09/06/2024,Lápis,357,119.02,São Paulo
09/06/2024,Estojo,860,843.19,Minas Gerais
10/06/2024,Borracha,405,33.15,Minas Gerais
10/06/2024,Lápis,290,271.4,Espírito Santo
10/06/2024,Borracha,457,144.24,Paraná
10/06/2024,Caderno,58,6.25,Paraíba
10/06/2024,Lápis,471,155.26,Santa Catarina
10/06/2024,Borracha,736,622.49,Espírito Santo
10/06/2024,Estojo,444,388.67,Espírito Santo
10/06/2024,Borracha,473,251.55,Minas Gerais
10/06/2024,Caderno,227,19.39,Rio Grande do Sul
10/06/2024,Agenda,371,152.1,Santa Catarina
10/06/2024,Lápis,563,28.35,Rio de Janeiro
10/06/2024,Caderno,716,626.46,Rio de Janeiro
11/06/2024,Lápis,115,100.15,Distrito Federal
11/06/2024,Lápis,37,7.43,Paraíba
11/06/2024,Lápis,157,25.81,Minas Gerais
11/06/2024,Caneta,155,102.7,Rio Grande do Sul
11/06/2024,Lápis,252,240.37,Santa Catarina
11/06/2024,Caneta,178,141.94,Espírito Santo
11/06/2024,Caneta,63,44.06,Ceará
11/06/2024,Caneta,485,247.85,Rio de Janeiro
11/06/2024,Lápis,67,26.14,Pernambuco
11/06/2024,Lápis,251,38.73,Espírito Santo
11/06/2024,Lápis,481,228.91,Paraná
11/06/2024,Borracha,41,37.23,Goiás
11/06/2024,Borracha,193,120.15,Rio Grande do Sul
12/06/2024,Estojo,350,87.81,Paraná
12/06/2024,Lápis,296,251.71,Minas Gerais
12/06/2024,Caneta,313,299.06,Rio Grande do Sul
12/06/2024,Borracha,88,39.12,Bahia
12/06/2024,Lápis,831,776.17,Espírito Santo
12/06/2024,Borracha,545,87.95,Minas Gerais
12/06/2024,Caderno,961,83.53,São Paulo
13/06/2024,Agenda,81,80.91,Paraná
13/06/2024,Borracha,147,21.39,Mato Grosso
13/06/2024,Lápis,146,44.3,Goiás
13/06/2024,Borracha,128,54.58,Rio Grande do Sul
13/06/2024,Borracha,972,415.85,Espírito Santo
13/06/2024,Lápis,915,47.19,Minas Gerais
13/06/2024,Lápis,910,880.2,São Paulo
13/06/2024,Estojo,141,13.43,Goiás
13/06/2024,Borracha,949,82.48,São Paulo
14/06/2024,Lápis,70,27.85,Rio Grande do Sul
14/06/2024,Borracha,151,85.77,Mato Grosso
14/06/2024,Caneta,450,309.54,Rio Grande do Sul
14/06/2024,Borracha,449,89.82,Rio Grande do Sul
14/06/2024,Lápis,116,15.53,Espírito Santo
14/06/2024,Borracha,365,288.96,São Paulo
14/06/2024,Caneta,422,164.41,Santa Catarina
15/06/2024,Caneta,311,128.12,Rio de Janeiro
15/06/2024,Borracha,768,155.79,Rio de Janeiro
15/06/2024,Borracha,54,30.36,Santa Catarina
15/06/2024,Caneta,554,98.99,Minas Gerais
15/06/2024,Borracha,461,160.54,Paraná
